number,opened_at,resolved_at,closed_at,priority,urgency,impact,category,assignment_group,reassignment_count,reopen_count,made_sla,resolution_time_hours
INC0023641,2016-04-28 11:05:00,2016-04-28 11:23:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 28,Group 29,0,0,True,0.3
INC0023642,2016-04-28 11:05:00,2016-05-13 09:43:00,2016-05-18 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,4,0,False,358.6333333333333
INC0023643,2016-04-28 11:05:00,2016-04-28 11:06:00,2016-05-03 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,True,0.016666666666666666
INC0023644,2016-04-28 11:05:00,2016-04-28 14:37:00,2016-05-03 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,0,True,3.533333333333333
INC0023645,2016-04-28 11:06:00,2016-04-28 14:45:00,2016-05-03 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,0,True,3.65
INC0023646,2016-04-28 11:06:00,2016-04-28 11:08:00,2016-05-03 11:10:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 30,0,0,True,0.03333333333333333
INC0023648,2016-04-28 11:09:00,2016-04-28 15:52:00,2016-05-03 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,2,0,True,4.716666666666667
INC0023649,2016-04-28 11:09:00,2016-04-28 13:56:00,2016-05-03 14:07:00,4 - low,3 - Low,3 - Low,category 23,Group 20,0,0,True,2.783333333333333
INC0023652,2016-04-28 11:10:00,2016-04-28 13:10:00,2016-05-03 13:10:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,2.0
INC0023653,2016-04-28 11:10:00,2016-04-28 11:21:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,0,True,0.18333333333333332
INC0023654,2016-04-28 11:15:00,2016-04-28 11:31:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,0,0,True,0.26666666666666666
INC0023655,2016-04-28 11:15:00,2016-04-28 11:48:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.55
INC0023657,2016-04-28 11:19:00,2016-04-28 11:32:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.21666666666666667
INC0023658,2016-04-28 11:19:00,2016-04-28 14:51:00,2016-05-03 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,0,True,3.533333333333333
INC0023659,2016-04-28 11:21:00,2016-04-28 11:31:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.16666666666666666
INC0023660,2016-04-28 11:22:00,2016-04-29 10:52:00,2016-05-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 29,2,0,True,23.5
INC0023661,2016-04-28 11:23:00,2016-04-28 11:25:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 29,0,0,True,0.03333333333333333
INC0023662,2016-04-28 11:24:00,2016-04-28 11:28:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.06666666666666667
INC0023663,2016-04-28 11:25:00,2016-04-28 11:27:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 29,0,0,True,0.03333333333333333
INC0023664,2016-04-28 11:27:00,2016-04-28 11:28:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 29,0,0,True,0.016666666666666666
INC0023666,2016-04-28 11:28:00,2016-04-28 11:29:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 29,0,0,True,0.016666666666666666
INC0023668,2016-04-28 11:29:00,2016-04-28 11:46:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,,0,0,True,0.2833333333333333
INC0023669,2016-04-28 11:30:00,2016-04-28 11:31:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 29,0,0,True,0.016666666666666666
INC0023671,2016-04-28 11:31:00,2016-04-28 11:40:00,2016-05-03 12:07:00,4 - low,3 - Low,3 - Low,category 32,Group 70,0,0,True,0.15
INC0023672,2016-04-28 11:31:00,2016-04-28 11:32:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 29,0,0,True,0.016666666666666666
INC0023673,2016-04-28 11:33:00,2016-04-29 15:55:00,2016-05-04 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 20,0,0,True,28.366666666666667
INC0023677,2016-04-28 11:38:00,2016-04-28 11:47:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,0.15
INC0023678,2016-04-28 11:39:00,2016-04-28 12:03:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 76,1,0,True,0.4
INC0023681,2016-04-28 11:45:00,2016-04-28 16:52:00,2016-05-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 24,2,0,True,5.116666666666666
INC0023683,2016-04-28 11:45:00,2016-04-28 11:58:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.21666666666666667
INC0023684,2016-04-28 11:46:00,2016-04-28 11:51:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.08333333333333333
INC0023687,2016-04-28 11:51:00,2016-04-28 12:06:00,2016-05-03 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.25
INC0023692,2016-04-28 11:56:00,2016-04-28 12:09:00,2016-05-03 12:10:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.21666666666666667
INC0023693,2016-04-28 11:56:00,2016-04-29 09:55:00,2016-05-04 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 25,3,0,True,21.983333333333334
INC0023694,2016-04-28 11:57:00,2016-04-28 16:50:00,2016-05-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 6,3,0,True,4.883333333333334
INC0023697,2016-04-28 12:06:00,2016-04-28 13:09:00,2016-05-03 13:10:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 66,0,0,True,1.05
INC0023698,2016-04-28 12:09:00,2016-04-28 12:22:00,2016-05-03 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,1,0,True,0.21666666666666667
INC0023700,2016-04-28 12:17:00,2016-04-28 12:21:00,2016-05-03 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 30,1,0,True,0.06666666666666667
INC0023701,2016-04-28 12:17:00,2016-04-28 12:22:00,2016-05-03 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.08333333333333333
INC0023703,2016-04-28 12:21:00,2016-04-28 12:25:00,2016-05-03 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 30,0,0,True,0.06666666666666667
INC0023704,2016-04-28 12:21:00,2016-04-29 14:23:00,2016-05-04 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,True,26.033333333333335
INC0023705,2016-04-28 12:22:00,2016-04-28 12:31:00,2016-05-03 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.15
INC0023706,2016-04-28 12:22:00,2016-04-28 12:40:00,2016-05-03 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,0,0,True,0.3
INC0023707,2016-04-28 12:22:00,2016-04-28 12:40:00,2016-05-03 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,4,0,True,0.3
INC0023708,2016-04-28 12:25:00,2016-04-28 13:50:00,2016-05-03 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,1.4166666666666667
INC0023709,2016-04-28 12:26:00,2016-04-28 12:30:00,2016-05-03 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.06666666666666667
INC0023710,2016-04-28 12:26:00,2016-04-28 15:53:00,2016-05-03 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 13,Group 70,2,0,True,3.45
INC0023714,2016-04-28 12:33:00,2016-04-28 12:53:00,2016-05-03 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.3333333333333333
INC0023716,2016-04-28 12:40:00,2016-04-28 12:48:00,2016-05-03 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.13333333333333333
INC0023717,2016-04-28 12:40:00,2016-04-29 18:25:00,2016-05-04 19:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,3,0,True,29.75
INC0023718,2016-04-28 12:41:00,2016-04-28 12:55:00,2016-05-03 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,0,0,True,0.23333333333333334
INC0023719,2016-04-28 12:42:00,2016-04-28 15:17:00,2016-05-03 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 72,1,0,True,2.5833333333333335
INC0023720,2016-04-28 12:44:00,2016-04-28 12:48:00,2016-05-03 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,0.06666666666666667
INC0023721,2016-04-28 12:46:00,2016-04-28 12:49:00,2016-05-03 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 24,0,0,True,0.05
INC0023723,2016-04-28 12:51:00,2016-04-28 13:15:00,2016-05-03 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.4
INC0023724,2016-04-28 12:51:00,2016-04-28 13:32:00,2016-05-03 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 58,0,0,True,0.6833333333333333
INC0023727,2016-04-28 12:54:00,2016-04-29 14:18:00,2016-05-04 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,1,0,True,25.4
INC0023729,2016-04-28 12:59:00,2016-04-28 13:15:00,2016-05-03 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,0.26666666666666666
INC0023733,2016-04-28 13:09:00,2016-04-28 13:30:00,2016-05-03 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.35
INC0023735,2016-04-28 13:14:00,2016-04-28 13:23:00,2016-05-03 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.15
INC0023737,2016-04-28 13:15:00,2016-04-29 10:53:00,2016-05-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 23,1,0,True,21.633333333333333
INC0023746,2016-04-28 13:33:00,2016-04-29 11:56:00,2016-05-04 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 56,2,0,True,22.383333333333333
INC0023747,2016-04-28 13:34:00,2016-04-29 11:25:00,2016-05-04 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,2,0,True,21.85
INC0023755,2016-04-28 13:50:00,2016-05-17 16:02:00,2016-05-22 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 29,0,0,False,458.2
INC0023756,2016-04-28 13:51:00,2016-04-28 14:01:00,2016-05-03 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.16666666666666666
INC0023757,2016-04-28 13:54:00,2016-04-28 15:04:00,2016-05-03 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,1.1666666666666667
INC0023761,2016-04-28 14:01:00,2016-04-29 15:08:00,2016-05-04 15:10:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 37,0,0,True,25.116666666666667
INC0023762,2016-04-28 14:02:00,2016-04-28 14:58:00,2016-05-03 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.9333333333333333
INC0023763,2016-04-28 14:04:00,2016-04-28 14:13:00,2016-05-03 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.15
INC0023766,2016-04-28 14:06:00,2016-04-28 16:31:00,2016-05-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 31,2,0,True,2.4166666666666665
INC0023767,2016-04-28 14:07:00,2016-04-29 10:22:00,2016-05-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,1,0,True,20.25
INC0023770,2016-04-28 14:09:00,2016-05-16 09:27:00,2016-05-21 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 37,0,0,False,427.3
INC0023771,2016-04-28 14:09:00,2016-04-29 11:42:00,2016-05-04 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 56,1,0,True,21.55
INC0023773,2016-04-28 14:13:00,2016-04-28 14:19:00,2016-05-03 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.1
INC0023775,2016-04-28 14:16:00,2016-04-29 15:14:00,2016-05-04 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 40,Group 70,2,0,True,24.966666666666665
INC0023781,2016-04-28 14:21:00,2016-04-28 14:34:00,2016-05-03 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,,0,0,True,0.21666666666666667
INC0023783,2016-04-28 14:24:00,2016-04-28 16:19:00,2016-05-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,1,0,True,1.9166666666666667
INC0023788,2016-04-28 14:32:00,2016-04-29 13:35:00,2016-05-04 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 24,0,0,True,23.05
INC0023790,2016-04-28 14:35:00,2016-04-28 14:56:00,2016-05-03 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.35
INC0023791,2016-04-28 14:38:00,2016-04-28 14:48:00,2016-05-03 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.16666666666666666
INC0023792,2016-04-28 14:41:00,2016-04-29 10:26:00,2016-05-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 29,0,0,True,19.75
INC0023795,2016-04-28 14:47:00,2016-04-28 14:49:00,2016-05-03 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.03333333333333333
INC0023797,2016-04-28 14:49:00,2016-04-28 14:50:00,2016-05-03 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.016666666666666666
INC0023803,2016-04-28 14:52:00,2016-04-28 15:01:00,2016-05-03 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.15
INC0023804,2016-04-28 14:55:00,2016-05-19 15:16:00,2016-05-24 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 66,0,0,False,504.35
INC0023809,2016-04-28 15:01:00,2016-04-28 15:29:00,2016-05-03 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,True,0.4666666666666667
INC0023810,2016-04-28 15:02:00,2016-04-29 09:04:00,2016-05-04 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 43,Group 39,1,0,True,18.033333333333335
INC0023811,2016-04-28 15:04:00,2016-04-29 13:41:00,2016-05-04 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 24,2,0,True,22.616666666666667
INC0023812,2016-04-28 15:05:00,2016-04-28 15:27:00,2016-05-03 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.36666666666666664
INC0023814,2016-04-28 15:09:00,2016-04-28 15:42:00,2016-05-03 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.55
INC0023816,2016-04-28 15:13:00,2016-04-28 15:23:00,2016-05-03 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 30,1,0,True,0.16666666666666666
INC0023818,2016-04-28 15:16:00,2016-04-28 15:32:00,2016-05-03 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.26666666666666666
INC0023820,2016-04-28 15:20:00,2016-04-28 16:39:00,2016-05-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 24,0,0,True,1.3166666666666667
INC0023823,2016-04-28 15:24:00,2016-04-28 15:50:00,2016-05-03 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,0,0,True,0.43333333333333335
INC0023826,2016-04-28 15:29:00,2016-05-19 11:02:00,2016-05-24 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 23,4,0,False,499.55
INC0023827,2016-04-28 15:29:00,2016-04-28 15:32:00,2016-05-03 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.05
INC0023828,2016-04-28 15:30:00,2016-04-28 18:06:00,2016-05-03 18:07:00,1 - critical,1 - High,1 - High,category 46,Group 15,1,0,False,2.6
INC0023831,2016-04-28 15:33:00,2016-04-28 16:53:00,2016-05-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,1,0,True,1.3333333333333333
INC0023845,2016-04-28 16:04:00,2016-04-28 17:24:00,2016-05-03 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,0,True,1.3333333333333333
INC0023847,2016-04-28 16:07:00,2016-04-28 16:14:00,2016-05-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.11666666666666667
INC0023850,2016-04-28 16:11:00,2016-04-28 16:32:00,2016-05-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.35
INC0023855,2016-04-28 16:14:00,2016-04-29 08:31:00,2016-05-04 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,,0,0,True,16.283333333333335
INC0023857,2016-04-28 16:16:00,2016-04-29 11:03:00,2016-05-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 24,0,0,True,18.783333333333335
INC0023861,2016-04-28 16:21:00,2016-04-28 16:28:00,2016-05-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,0.11666666666666667
INC0023862,2016-04-28 16:21:00,2016-04-29 08:40:00,2016-05-04 09:07:00,1 - critical,1 - High,1 - High,category 19,Group 72,2,0,False,16.316666666666666
INC0023868,2016-04-28 16:32:00,2016-04-28 17:26:00,2016-05-03 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,0,True,0.9
INC0023869,2016-04-28 16:33:00,2016-04-29 17:51:00,2016-05-04 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 13,Group 23,1,0,True,25.3
INC0023870,2016-04-28 16:34:00,2016-04-29 15:17:00,2016-05-04 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,0,0,True,22.716666666666665
INC0023872,2016-04-28 16:39:00,2016-04-29 09:51:00,2016-05-04 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 58,1,0,True,17.2
INC0023875,2016-04-28 16:45:00,2016-04-28 16:54:00,2016-05-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 58,1,0,True,0.15
INC0023878,2016-04-28 16:46:00,2016-04-28 16:49:00,2016-05-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 30,0,0,True,0.05
INC0023881,2016-04-28 16:48:00,2016-04-28 17:09:00,2016-05-03 17:10:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.35
INC0023884,2016-04-28 16:53:00,2016-04-28 17:03:00,2016-05-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.16666666666666666
INC0023889,2016-04-28 16:59:00,2016-04-28 17:05:00,2016-05-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 70,1,0,True,0.1
INC0023893,2016-04-28 17:09:00,2016-04-28 17:34:00,2016-05-03 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 20,1,0,True,0.4166666666666667
INC0023895,2016-04-28 17:12:00,2016-04-28 17:20:00,2016-05-03 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,1,0,True,0.13333333333333333
INC0023897,2016-04-28 17:17:00,2016-04-29 16:46:00,2016-05-04 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 29,2,0,True,23.483333333333334
INC0023898,2016-04-28 17:20:00,2016-04-29 13:48:00,2016-05-04 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 20,2,0,True,20.466666666666665
INC0023899,2016-04-28 17:21:00,2016-04-28 17:45:00,2016-05-03 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.4
INC0023900,2016-04-28 17:24:00,2016-04-28 17:51:00,2016-05-03 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.45
INC0023901,2016-04-28 17:26:00,2016-04-28 17:35:00,2016-05-03 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,,0,0,True,0.15
INC0023902,2016-04-28 17:29:00,2016-04-28 17:56:00,2016-05-03 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.45
INC0023906,2016-04-28 17:42:00,2016-04-28 17:51:00,2016-05-03 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.15
INC0023908,2016-04-28 18:07:00,2016-04-29 14:16:00,2016-05-04 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 39,1,0,True,20.15
INC0023909,2016-04-28 18:19:00,2016-04-28 18:29:00,2016-05-03 19:07:00,3 - moderate,2 - Medium,2 - Medium,category 28,Group 70,0,0,True,0.16666666666666666
INC0023910,2016-04-28 18:23:00,2016-04-29 14:30:00,2016-05-04 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,2,0,True,20.116666666666667
INC0023913,2016-04-28 18:51:00,2016-04-28 19:16:00,2016-05-03 20:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.4166666666666667
INC0023915,2016-04-28 19:16:00,2016-04-29 12:18:00,2016-05-04 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,1,0,True,17.033333333333335
INC0023916,2016-04-28 19:20:00,2016-04-29 10:34:00,2016-05-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 28,0,0,True,15.233333333333333
INC0023918,2016-04-28 19:23:00,2016-04-29 11:43:00,2016-05-04 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 54,Group 76,0,0,True,16.333333333333332
INC0023926,2016-04-28 20:25:00,2016-04-29 10:51:00,2016-05-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 30,0,0,True,14.433333333333334
INC0023927,2016-04-28 20:28:00,2016-04-28 20:35:00,2016-05-03 21:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,0,0,True,0.11666666666666667
INC0023928,2016-04-28 21:07:00,2016-04-29 08:59:00,2016-05-04 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,,0,0,True,11.866666666666667
INC0023932,2016-04-28 23:56:00,2016-04-29 00:00:00,2016-05-04 00:07:00,1 - critical,1 - High,1 - High,category 28,Group 36,1,0,False,0.06666666666666667
INC0023934,2016-04-29 00:41:00,2016-04-29 04:29:00,2016-05-04 05:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,3.8
INC0023939,2016-04-29 01:31:00,2016-04-29 01:35:00,2016-05-04 02:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.06666666666666667
INC0023941,2016-04-29 02:26:00,2016-04-30 04:38:00,2016-05-05 05:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,3,0,True,26.2
INC0023942,2016-04-29 04:49:00,2016-04-29 14:58:00,2016-05-04 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 56,6,0,False,10.15
INC0023944,2016-04-29 05:15:00,2016-04-29 05:18:00,2016-05-04 06:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,0,0,True,0.05
INC0023946,2016-04-29 05:36:00,2016-04-29 05:55:00,2016-05-04 06:07:00,3 - moderate,2 - Medium,2 - Medium,category 38,Group 70,0,0,True,0.31666666666666665
INC0023948,2016-04-29 05:51:00,2016-04-29 05:53:00,2016-05-04 06:07:00,3 - moderate,2 - Medium,2 - Medium,category 28,Group 70,0,0,True,0.03333333333333333
INC0023950,2016-04-29 06:45:00,2016-04-29 06:47:00,2016-05-04 07:07:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,True,0.03333333333333333
INC0023951,2016-04-29 06:47:00,2016-04-29 06:48:00,2016-05-04 07:07:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,True,0.016666666666666666
INC0023952,2016-04-29 06:48:00,2016-04-29 06:49:00,2016-05-04 07:07:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,True,0.016666666666666666
INC0023953,2016-04-29 06:49:00,2016-04-29 06:50:00,2016-05-04 07:07:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,True,0.016666666666666666
INC0023954,2016-04-29 06:50:00,2016-04-29 06:51:00,2016-05-04 07:07:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,True,0.016666666666666666
INC0023955,2016-04-29 06:51:00,2016-04-29 06:52:00,2016-05-04 07:07:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,True,0.016666666666666666
INC0023956,2016-04-29 07:11:00,2016-04-29 07:18:00,2016-05-04 08:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,True,0.11666666666666667
INC0023957,2016-04-29 07:12:00,2016-04-29 13:13:00,2016-05-04 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 56,2,0,True,6.016666666666667
INC0023958,2016-04-29 07:25:00,2016-04-29 07:29:00,2016-05-04 08:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,0.06666666666666667
INC0023959,2016-04-29 07:37:00,2016-04-29 07:55:00,2016-05-04 08:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.3
INC0023964,2016-04-29 07:50:00,2016-04-29 15:45:00,2016-05-04 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 20,0,0,True,7.916666666666667
INC0023965,2016-04-29 07:54:00,2016-04-29 07:57:00,2016-05-04 08:07:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,True,0.05
INC0023966,2016-04-29 07:58:00,2016-04-29 07:59:00,2016-05-04 08:07:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,True,0.016666666666666666
INC0023967,2016-04-29 07:58:00,2016-04-29 08:34:00,2016-05-04 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.6
INC0023968,2016-04-29 07:59:00,2016-04-29 08:06:00,2016-05-04 08:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.11666666666666667
INC0023973,2016-04-29 08:09:00,2016-04-29 08:45:00,2016-05-04 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 27,1,0,True,0.6
INC0023974,2016-04-29 08:13:00,2016-04-29 08:23:00,2016-05-04 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 24,0,0,True,0.16666666666666666
